cci_lake_id,diff_t05,diff_median,diff_t95
100000013,0.0009740193684955045,0.014724413553860671,-0.025258922576917087
244,2.0497551600138593,4.696530342102022,0.2079551696776889
205,0.09206161779825095,-0.08261898359473108,-0.023415225826866504
42,-0.21895863215122802,-1.4060389200846295,-0.0880389213562296
48,-0.26011412938436607,-0.17944304148358015,-0.15503924687707205
268,0.004346220265890821,-0.09581743523960995,-0.009553435679370725
527,-0.029277420043978708,-0.534356435139955,-0.30281133651734393
296,2.6186404546102153,5.6117439270019815,0.26125310262042667
414,-0.005240320951180877,-0.0068595925008025915,-0.02683745913853741
117,0.1392767588297854,0.07110118865963955,0.0011670748392731412
245,0.011452420552579667,-0.16454251607260062,-0.007517910003659978
106,0.05954049428302355,0.2013463973998455,0.04957567850749456
156,-0.07375415166221444,-0.3725058237711494,-0.17460282643635594
94,0.3115536371866625,0.5856501261393419,0.020222504933670393
322,-0.04505840937296668,-0.0488500595092205,-0.05430205663046195
81,-0.17916202545167437,-1.4849491119385085,-0.7270658810933384
24,-0.013511498769101848,0.19223594665527344,0.07011451721192685
176,-0.07599725571287763,-0.3764086212927964,-0.2896344149835386
291,0.16208324432372123,0.7128194173176894,0.0
119,-0.08044211069742246,-0.5352125167846964,-0.6165841738382696
154,0.028149318695078307,0.02588653564450283,-0.017223358154272006
256,-0.12971839904783522,-1.2062568664550781,0.02288084030151083
44,0.8224744796753001,1.9031801223754883,0.0
35,-0.24700838724768204,-1.657705942789704,-0.5125818570454967
67,-0.04822740554809002,-0.04274813334146188,-0.056213378906218026
146,0.6259015719095693,3.1271947224934706,0.0
135,1.1442600568135504,3.8966064453125,0.08525044123330189
34,2.492881457010938,5.492140452067048,0.061882019042948766
100000001,-0.02316535313923751,-0.07702732086184483,0.0
64,-0.08856741587320016,-0.23334821065267874,-0.48135073979698006
69,-0.02297353744505415,-0.023305575052916083,-0.026080926259339776
46,-0.08449304729894536,0.2562086744931378,-0.18115675754676452
50,1.6641953150431625,2.359204292297363,0.0
30,-0.050515619913792165,-0.03465811411541608,-0.030138206481964858
22,-0.16768989562984515,-0.24134890238443063,-0.10328687032061978
36,-0.1009045600891092,-0.6439857482910156,-0.9595977783203224
1149,-0.7535297393798785,-1.3185749053955078,0.18860333760581227
20,-0.08515993754070905,-0.7804002761841105,-0.24674399693807914
241,2.46152957280475,6.9202044804891045,0.0
100000011,-0.13681761423744732,-0.8381868998209221,-0.5751657803852694
21,-0.055581474304169376,-0.18019008636477096,-0.09769217173255385
25,0.4554622968037876,3.2530612945556356,0.06713136037190282
53,0.5713732719421323,0.2582737604777207,0.0
45,0.06463384628297675,0.9261233011881984,0.0
7,-0.10293137232459415,-0.5593795776367188,-0.4565631230672267
10,-0.08650204340617762,-0.9586702982585429,-0.0987825711568533
15,0.381065972646045,1.8082265853881836,0.015758355458549953
12,0.7105333328247028,2.987210591634124,0.0
4,0.9436239560445117,3.681061744689913,0.0
5,0.7018623352050781,1.52078882853192,0.0
2,0.84082132975254,0.8806053797403877,0.0
3,0.027322610219329135,0.004754066467342,-0.1210521062215264
1802,0.05398960113525675,0.7616786956787394,-0.026680342356375064
329,0.17140611012777285,1.3083194096883233,0.20040734608969046
3471,-0.02469971974688434,0.48845005035403233,-0.05952132542930677
1511,1.0686007181803348,2.125779469807952,0.13477544784545348
343,0.972759103775017,1.2146565119425077,0.06493403116860175
1259,0.2809876124063848,0.7326116561889648,0.008376916249596876
2762,0.23269805908202557,0.7334403991699219,-0.03319883346556729
1749,-0.1795767784118638,-1.7831061681112033,-0.2987497011820377
2280,-0.05543546676635458,0.4729754130045194,-0.10362491607664914
2099,0.20475419362385594,1.0666427612304972,0.019805749257400862
3218,0.04518206914266898,0.7640317281087334,-0.032034047444685854
1975,0.09190006256104866,1.114346186320006,0.010284010569231228
219,0.6634309450785434,0.16753387451171875,-0.0050300598144246145
637,-0.02955678304035203,-0.7186492284138808,-0.31127182642620355
448,0.5946505228678713,0.3394927978515909,0.10183420181278113
1295,0.2781805992126358,0.4794826507568075,-0.023630619049072266
220,1.1428989728292116,1.7420365015665897,0.0863967895507729
443,0.09435695012408907,-0.08632946014404297,-0.0022283236185757574
379,1.2982381820678555,1.8916101455688477,0.09939953486121755
171,0.113931369781481,0.174121220906585,0.022415479024246565
84,0.16228345235189323,0.3183428446451728,-0.08778158823649918
3478,0.12798041534877136,0.09360535124668168,0.017327362604669716
2232,0.06298287709554984,0.6384703318277882,0.019964536031068292
3189,0.10201039249439958,0.2252103971722761,0.011332641578633229
1170,0.28661842346191335,0.4558540980021064,0.10008462270102658
1726,0.06729907989503303,0.12530072530108427,-0.01284669240313896
800,0.1502302133132396,-0.03433026554236562,-0.014028997088626483
1409,0.1532018343607433,-0.43034331003823745,-0.08537069956463483
1266,0.059797683077803754,-0.1805097644199236,-0.09029271993070154
1422,0.3223495801289715,-0.07740751902264265,-0.07926241556801372
1537,0.2813815752665043,0.11767196655273438,-0.03577140172323112
210,0.023898784741966494,0.03694198623756506,0.006112680059027653
1111,-0.2443150202433344,-1.9220120112101142,-0.4524744033813475
1951,-0.05960973103841383,-0.297645250956208,-0.32367728551228225
1872,-0.05313151677448502,-0.3156417210897189,-0.3289985338846968
648,-0.04925168355303455,-0.30084037780761363,-0.3777676900228002
1016,-0.07627077102659108,0.2869714101155427,-0.0044249216715632755
133,-0.10264085133871426,-1.7769200007120673,-0.23190561930338127
953,-0.011760743459106493,0.12879053751626657,0.041958808898968414
1955,0.023496945699051253,0.03984483083087298,-0.0019702911376739962
1560,-0.00577707290653251,0.07422828674316406,0.03495623270674031
360,0.07699041366580772,-0.6141287485758369,-0.16635656356809392
494,-0.08685111999508877,-0.840653101603209,-0.44450553258258196
1241,0.038774585723878374,0.028603553771972656,-0.01921075185143195
1282,-0.024613126118982365,0.031983693440793104,0.023261292775462294
915,0.05326461791992543,0.09287007649740531,0.0359711011250603
1137,0.05842259724931509,0.029853185017881145,0.0019943555196171303
265,0.016532707214338416,0.0828825632731025,0.04649995168049159
801,-0.028158713920962697,-0.18493994986428675,-0.028466111408285144
2015,0.04643605550129948,-0.00661532084146188,-0.16838938395181913
277,0.0042662620544291485,0.002458254496243484,-0.03022066752118846
513,-0.03907016118365192,0.037518819173158136,0.00958798726399479
1656,0.01806310017899193,-0.32759539286294626,-0.2582097371419039
231,-0.050048828124978684,0.149871826171875,-0.189768473307252
2243,-0.03529710769654315,0.005120595296208563,0.01631301244099248
134,0.012263997395812964,0.05766232808431937,0.03179457982382061
200000013,0.0020442326863303606,0.09490267435708688,0.031930446624723885
1190,-0.01559797922770656,0.04371229807537347,0.020883242289201576
2367,0.12389802932739258,0.0,0.0
482,0.32825075785319413,-0.02369467417403815,0.0
3129,0.17345635096228307,0.0,0.0
2351,0.38416134516399936,0.045128186543763604,0.0
2809,-0.03349157969150873,0.0,0.0
1237,0.23396228154494736,-0.05704243977865531,0.0
2109,0.20790195465086114,0.0,0.0
1249,0.29594656626385785,-0.0022974014282226493,0.0
2485,0.6315608024597168,0.0,0.0
2974,0.591263453165709,0.9033234914143691,0.0
3397,0.17357511520385316,0.445391337076842,0.0
1623,0.4439325014750217,0.08251953124999978,0.0
2245,0.8768014589945565,2.7592598597208564,0.0
2326,0.6226452509562392,0.4166053136189874,0.0
2421,0.7729362487792883,0.9036340713500977,0.0
2560,0.5274984677632375,0.18626467386880552,0.0
3392,0.2539544105529892,-0.10463110605877546,0.0
100000015,0.3045193990071269,0.07269446055093454,0.0
581,0.21147317886353356,0.0,0.0
1075,0.9929972648620762,2.7052623430888048,0.0
2436,0.2828416824340234,0.5863132476806641,0.0
3231,0.48849058151242275,0.08684539794924705,0.0
529,0.28620700836185264,-0.08381843566900216,0.0
1116,0.07543219476200491,1.3828991344996382,0.0
1540,0.4448986053466868,0.0,0.0
1582,0.21638434727992006,1.2752656936645508,0.0
1735,0.24415121078494906,1.0495007832844863,0.0
2097,0.36444629033402265,0.47178745269778233,0.0
2162,0.7283157348632834,0.2529821395874023,0.0
2259,0.5360037485758653,0.0285358428955077,0.0
2944,0.8293355623881098,1.3512144088745401,0.0
391,0.4784855524698983,0.3888587951660156,0.0
2021,0.2948042233785273,-0.0879472096760878,0.0
2263,0.38733050028481486,0.4821580251058038,0.0
3523,0.09477183024085356,-0.2037162780762003,0.0
337,0.48216040929158055,0.0,0.0
633,0.38460677464803084,0.8878924051920478,0.0
797,0.21374956766766395,-0.04144096374514561,0.0
940,0.2839792887369583,0.0,0.0
1169,0.4733912150064725,1.311577161153167,0.0
1706,0.5289448102315291,0.4275611241658624,0.0
1832,0.49821376800534267,0.0022017161051621,0.0
1989,0.7664073944091889,2.113576571146666,0.0
2117,0.32314106623336514,0.0,0.0
2179,0.281007798512789,-0.0342508951823106,0.0
2262,0.14331719080612793,0.0,0.0
2418,0.4733061790466806,0.3649447758992608,0.0
2447,0.38062998453775876,0.0,0.0
2495,0.34171539942422235,0.0,0.0
2673,0.5259526888529571,1.806428273518918,0.0
2709,0.4216183980305459,0.48743375142416306,0.0
2960,0.16709181467693135,0.0,0.0
2970,1.261093966166186,3.792556126912416,0.0
3040,0.6470406850178954,0.6831992467244277,0.0
3133,0.20218394597369915,-0.00655746459960925,0.0
3135,0.29719727834060805,-0.066364288330078,0.0
3570,0.29915380477907405,-0.057839075724302795,0.0
3587,0.5943717320760236,0.320609410603879,0.0
3604,0.6186612764994379,0.118951161702455,0.0
2595,0.5261453310648321,0.9423011144002942,0.0
3188,0.7970581690470411,0.8930212656656805,0.0
3243,0.46883703867595017,0.30676619211834577,0.0
356,0.2511384328206674,0.0505180358886719,0.0
474,0.3587451299031912,0.20306809743243542,0.0
904,0.1685827573140557,0.17997185389205583,0.0
977,0.5791208902994462,0.3058290481567952,0.0
2064,0.7535829861958696,0.6907234191894815,0.0
2276,0.2252479553222475,0.0,0.0
2330,0.38025061289471296,-0.0008166631062920537,0.0
976,0.35867039362588216,0.0,0.0
1818,0.5300221443176127,1.5317742029825752,0.0
2420,0.48042138417561375,0.11564604441326755,0.0
3002,0.06876741509195305,0.0,0.0
3446,0.06961224103827135,0.0,0.0
399,0.17340904871622698,0.6006390253702989,0.0
486,0.5055538813273195,1.0689907073974894,0.0
1425,0.5028920173645304,0.01058610280355755,0.0
2192,0.7605470021565566,1.9089539845784884,0.0
2335,0.5154987653096761,-0.0157388051350721,0.0
2368,0.40853268305464496,0.8639256159464708,0.0
2544,0.549043337504088,0.4808266957601006,0.0
3079,0.34816942214963476,0.00022729237875295002,0.0
3529,0.27995491027832387,0.0,0.0
447,0.16033064524331664,0.0,0.0
555,0.43760553995770834,0.7738889058431084,0.0
949,0.6328066190083881,0.45725154876711827,0.0
1071,0.19117116928102007,0.0460030237833564,0.0
1640,0.2533198038737119,0.0,0.0
1908,0.49930229187016195,0.0514462788899833,0.0
2323,0.5045485496521565,0.03074264526367175,0.0
2731,0.5020027160645171,0.7838338216145643,0.0
363,0.5686885197957601,0.0,0.0
771,0.45950555801394444,0.01058610280355755,0.0
1424,0.6465519905090318,0.4451532363891886,0.0
1910,0.6170856475830178,0.2529821395874023,0.0
849,0.16543334325153225,0.0,0.0
1676,0.6399881045023506,0.38649908701577834,0.0
1815,0.2160772323608544,-0.0095252990722655,0.0
2477,0.19651664098101307,0.0,0.0
137,0.4984360694884806,0.0,0.0
1053,0.5721341768900707,0.4347550074259346,0.0
1524,0.4196852684021337,2.1139780670850056e-05,0.0
1547,0.5186424573262691,0.4676888783772882,0.0
1703,0.20426502227784304,-0.0022462209066133002,0.0
200,0.21465905507407612,1.0821161270141602,0.0
1058,0.6741648991902807,0.0285358428955077,0.0
1062,0.38607486089070164,0.13251463572183297,0.0
2102,0.7645810445149834,0.7840032577515217,0.0
2594,0.6185959180196505,0.36606979370117193,0.0
1489,0.2919481595357354,0.4605455398560139,0.0
2130,0.03473129272465414,0.0,0.0
301,0.27980175018318576,0.0408385594685968,0.0
1576,0.5967577298482354,-0.0023676554362168003,0.0
2470,0.5599452336629227,0.0285358428955077,0.0
311,0.2352232615153227,0.002987861633300802,0.0
566,0.5153206189473707,0.5107110341390353,0.0
624,0.8647837320964129,1.2320674260457452,0.0
804,0.22802785237627354,-0.01143042246499705,0.0
908,0.3091702461242605,0.00022729237875295002,0.0
1221,0.8819169998169514,1.091889381408663,0.0
1375,0.6091203371683704,1.2788279851277764,0.0
1594,0.4341508547465196,0.46638965606695143,0.0
754,0.5865781148275104,0.7051111857096544,0.0
805,0.7713059425353954,1.2583821614583712,0.0
837,0.922596804300909,1.2545798619588027,0.0
1629,0.2840107282002684,0.0,0.0
733,0.33597246805826586,0.0390860239664619,0.0
1003,0.42171354293824237,0.16288216908773737,0.0
501,0.8044516563415591,1.1458142598469863,0.0
545,0.6009209950764642,0.34439627329513206,0.0
1019,0.6179552078247212,0.0,0.0
1222,0.5568539301554551,0.2064542770384889,0.0
1359,0.33284161885578456,2.270878156026214,0.0
430,0.743319257100449,0.0,0.0
1945,0.43848094940182847,0.11564604441326755,0.0
713,0.6453934033711519,1.5915889739990234,0.0
100000014,0.43743832906086055,0.40010992685952834,0.0
1666,0.4809130986531862,0.0,0.0
458,0.3437289873758882,0.0025631586710516,0.0
779,0.4810310045878605,0.8953059514363985,0.0
1370,0.45818376541139116,0.3052577972412109,0.0
491,0.636703236897807,0.0,0.0
1009,0.22595980962115192,0.0,0.0
538,0.7542690277099808,1.6696373621622627,0.0
454,0.5085520744324157,0.028317133585630802,0.0
1510,0.9910260200500716,2.53643767038983,0.0
333,0.2553939819335209,0.0,0.0
405,0.3467180252075188,1.2026201883952012,0.0
339,-0.2855586687724112,0.0,0.0
367,0.2160552660624493,0.20663801829019224,0.0
669,0.6117722193400752,0.9979254404703682,0.0
910,0.6072752634684413,0.48743375142416306,0.0
68,0.5470060030619361,0.0,0.0
635,0.4597514152526685,0.0,0.0
72,0.32081540425618194,0.0,0.0
569,0.4509892463684082,0.30163669586181646,0.0
810,0.4624085744222022,0.3890018463134765,0.0
672,0.6542382876078463,0.5485369364420762,0.0
684,0.4587259610493746,0.051366170247376886,0.0
103,0.8875029881795182,0.33356984456381156,0.0
172,0.529310576121027,0.0118509928385605,0.0
782,0.35589154561359493,0.0,0.0
303,0.5699929555256844,0.3461910883585802,0.0
299,0.47731733322144976,0.109994252522796,0.0
423,0.37618153889978956,2.927211761474581,0.0
667,0.13673828892807904,0.0,0.0
326,0.49048748016353017,0.6328980127970283,0.0
728,0.5628242810567237,0.7244729995727823,0.0
149,-0.01842457861946656,0.0,0.0
225,0.8076751073201365,0.8406146367391331,0.0
558,0.8233855565389092,2.170917510986328,0.0
420,0.34789908727007024,0.0,0.0
281,0.5599203109740891,0.0514462788899833,0.0
540,0.5473733266194962,0.0,0.0
646,0.632744312286377,0.47608439127608904,0.0
323,0.4659857749939249,0.01058610280355755,0.0
400,0.5598632176717224,0.0,0.0
730,0.9163640022278052,2.4217646916707167,0.0
409,0.4573367436726876,1.6218376159667969,0.0
508,0.5001730918884846,0.8003222147623603,0.0
127,0.5061522801716833,1.2974478403727403,0.0
426,0.5642951965332141,0.0,0.0
28,0.5854455947876005,0.0,0.0
38,0.49993635813396153,0.7649774551391602,0.0
465,0.38258546193440246,0.0,0.0
236,0.45094045003259,2.4743951161702564,0.0
351,0.7303133010864471,1.6405159632365098,0.0
147,0.4769026438395585,0.5467265446981172,0.0
198,0.5072545051574693,2.6207170486450195,0.0
125,0.5749648094177502,0.02597204844158785,0.0
100,0.5065710067749052,0.0,0.0
222,0.4094081560770846,0.48743375142416306,0.0
57,0.7629210154215507,0.8882519404093614,0.0
316,0.32885471979780334,0.2686112721760878,0.0
31,0.9138074874877766,1.280263582865416,0.0
158,0.3755167325337716,0.8469680150349745,0.0
37,0.6715896924336562,2.295022010803251,0.0
23,0.7029113769531108,0.5573997497558594,0.0
9,0.4924460093180745,0.0,0.0
13,0.7647632916768892,0.9111963907877509,0.0
11,0.549662526448568,0.31240844726562506,0.0
3150,-0.029118102614164698,-0.05692128704558286,0.0
2073,0.09819796880086784,0.07638518015542672,0.0016935984293696138
1583,0.4514294624328379,1.1004482905070176,0.06273988087976345
2518,0.12102931340536927,-0.16127745310464547,-0.0026163101196601257
962,0.13571462631226616,0.11245282491049124,0.00017223358154301247
2228,0.02478077841866444,-0.11284050910003973,0.0010416075964144594
831,0.2821459452311039,0.6209224065144667,0.018724409739135695
1207,0.25148232777910806,0.5316864649454658,0.00920470555622277
1195,-0.04129867553710653,-0.12315495808917376,0.0
1109,0.3612942059834836,1.3253364562988281,0.06619640986129394
416,0.32247254053750396,0.6754887898763116,0.024740155537926967
209,0.22885747816623514,0.7617873979398837,0.030858421939046643
790,0.3409166971841664,5.1502087910970715,0.0
2315,-0.05154943466188655,1.0554447174072266,0.0
970,0.5253967603047656,-0.47863006591796875,-0.1934385617574148
2701,0.4839055697122916,4.10738945007324,0.0
3476,0.007919788360581492,0.6316642761230753,0.0
1597,0.02348260879517028,-1.0603364308675225,-0.6775588989257475
1618,-0.3920461972554605,-1.607827504475921,0.0
2881,-0.04945548375448361,0.0,0.0
3111,-0.1576134999592913,0.0,0.0
3045,-0.2105399767557543,0.0,0.0
1504,0.6150933265685801,-0.11776987711587594,0.002245839436847419
2475,-0.18865286509203294,0.0,0.0
2649,0.5487186113993197,-0.17229747772216442,-0.08653990427652047
3534,-0.2432707468668731,0.0,0.0
2203,-0.30352878570559483,0.0,0.0
2613,-0.30433867772420875,0.0,0.0
3156,-0.19779020945233938,0.0,0.0
3343,-0.43647823333739844,0.0,0.0
3539,-0.39635963439937427,0.0,0.0
300001257,0.22652689615888733,1.0499537785848356,0.0
1107,0.4995352427164832,0.1670881907145052,-0.040870475769059667
1979,0.5186651547750003,-0.05001608530682233,-0.34190632502236706
2517,-0.19051860173543744,-0.10575644175213483,0.0
531,0.6292995770772443,0.11090373992914238,-0.31290925343831777
1503,0.3787233670552226,-0.012132326761900458,-0.1815076828003015
1806,-0.3349885940552042,0.0,0.0
1917,-0.16917804082235044,0.0,0.0
2116,-0.3675509134928383,-0.1268253326416016,0.0
2786,-0.19062801996866874,0.0,0.0
2018,0.06104138692220218,1.276759147644043,0.0
2138,-0.10268894831336972,0.0,0.0
2361,-0.25593837102255,0.0,0.0
2511,-0.1626564343770429,0.0,0.0
2877,-0.20163806279499852,0.0,0.0
2946,-0.0509265263875367,-0.0892461140950616,0.0
1358,0.4109174410502199,-0.03395303090411517,-0.1519947052001669
1445,-0.10721546808879623,0.0,0.0
1652,-0.2756141026814589,-0.0356165568034043,0.0
1993,-0.1573858493781941,-1.5112044468987165,0.0
3020,-0.11467851003013507,-0.09512742360436735,0.0
1354,-0.19772723515826485,0.0,0.0
1684,0.3289128939310473,0.9225184122721541,0.0
1835,0.5954057693481367,0.30181725819903704,0.0
1967,-0.08610210418700337,0.0,0.0
2415,-0.22919877370195252,0.0,0.0
2569,-0.3670699119567935,-0.19772815704342864,0.0
3078,-0.3781166394551221,0.0,0.0
1270,0.5320423762003443,-0.1432342529296875,-0.06244554519657042
1336,-0.17251946131390028,-0.18460432688394235,0.0
1970,-0.21974611282349166,-0.0029061635335380503,0.0
2304,-0.08240868250530475,0.0,0.0
2819,-0.17483603159584682,0.0,0.0
3044,-0.2999348640441877,0.0,0.0
3394,-0.3524390538533506,-0.5124082565307617,0.0
1928,-0.10687370300289789,0.0,0.0
1971,-0.27051013310753547,-0.10647296905514742,0.0
2156,0.1902450879415163,-0.610423723856627,-0.5746801694234054
2316,-0.01330598195400512,-0.8251984914143975,-0.053058147430420366
2611,-0.06900657018026912,-0.09580262502035457,0.0
3201,-0.13516073226931802,0.0,0.0
681,-0.08863703409829604,0.0563570658366074,0.0
1619,-0.007546329498318016,0.0,0.0
767,-0.19770479202267666,-2.53919728597009,-0.5462856292724183
1382,-0.12575359344483417,-0.060644149780245,0.0
1730,-0.13622703552245596,0.0,0.0
1871,-0.00805635452268838,0.0,0.0
2104,0.41640564600628593,0.24834823608398438,-0.0112207094828225
1205,0.1882651646931599,1.7561305363972792,0.0
1206,-0.09343560536702711,-1.3052889506021756,-0.018440914154055577
1283,-0.3183021545410014,-0.02977816263836535,0.0
1421,0.4323606808980678,-0.548106193542452,-0.6657902399698741
1653,0.4246802965800107,2.1225055058797295,0.0
1790,-0.24332364400230944,0.0,0.0
1812,0.07937488555906391,0.0,0.0
1827,-0.23784484863278266,0.02117633819580078,0.0
2238,0.4382990519205734,2.056584040323912,0.0
2720,-0.29373534520463984,0.0,0.0
1417,0.45029179255166696,-0.2731650670369561,0.0
