cci_lake_id,a2w_mean,a2w_warmest_mean,a2w_coldest_mean,a2w_ice_days_0,a2w_ice_days_076,a2w_cloud_mean,a2w_cloud_warmest_mean,a2w_cloud_coldest_mean,a2w_cloud_ice_days_0,a2w_cloud_ice_days_076,a2w_diff_mean,a2w_diff_warmest_mean,a2w_diff_ice_days_0,a2w_diff_ice_days_076,lstm_mean,lstm_warmest_mean,lstm_coldest_mean,lstm_ice_days_0,lstm_ice_days_076,lstm_cloud_mean,lstm_cloud_warmest_mean,lstm_cloud_coldest_mean,lstm_cloud_ice_days_0,lstm_cloud_ice_days_076,lstm_diff_mean,lstm_diff_warmest_mean,lstm_diff_ice_days_0,lstm_diff_ice_days_076,a2w_pval_mean,a2w_pval_warmest_mean,a2w_pval_coldest_mean,a2w_pval_ice_days_0,a2w_pval_ice_days_076,lstm_pval_mean,lstm_pval_warmest_mean,lstm_pval_coldest_mean,lstm_pval_ice_days_0,lstm_pval_ice_days_076
237,6.463457790554227,19.048050416232353,0.0,161.73333333333332,170.91333333333333,6.44012357960321,19.21758514186651,0.0,165.07333333333332,173.76666666666668,-0.02333421095101773,0.16953472563415772,3.3400000000000034,2.853333333333353,6.466752758406267,19.220662942623655,-0.034767094098625696,85.22666666666666,172.29333333333335,6.350044736008023,19.135382301655916,-0.13467747494948948,88.50666666666667,170.27333333333334,-0.11670802239824418,-0.08528064096773846,3.2800000000000153,-2.0200000000000102,0.21332784336603672,0.002264799070322253,,0.28173101212242113,0.24769090492733772,0.21844159870368446,0.3322393425110327,0.3092219135404222,0.9114147977511448,0.43680208497553263
500,4.828857951838071,16.825619429402774,0.0,201.93333333333334,208.63333333333335,4.844321362153108,16.908516831601183,0.0,199.62,207.49333333333334,0.015463410315037507,0.0828974021984088,-2.3133333333333326,-1.1400000000000148,4.868192436921098,17.20894013236559,-0.01701702640023981,91.74666666666666,205.41333333333336,4.831967276211798,16.87547153591398,-0.04221161821587065,93.78666666666666,201.30666666666664,-0.03622516070930004,-0.33346859645160976,2.0400000000000063,-4.106666666666712,0.023028652354035378,6.001070371631958e-05,,0.05972656272306039,0.14358032080828773,0.37669752977924054,0.015161978893390085,0.3089228152633016,0.9447169131778392,0.00021242110005252106
2273,2.408784226920946,12.148461614594945,0.0,253.34,259.2866666666667,2.562879499901989,12.47018478179286,0.0,247.35333333333332,253.73999999999995,0.15409527298104297,0.3217231671979146,-5.986666666666679,-5.546666666666738,2.345680567890026,12.623332122113979,-0.05255603660956931,114.87333333333333,268.1666666666667,2.440405580807088,12.820785813017206,-0.00186962171488032,113.14000000000001,262.6,0.09472501291706203,0.1974536909032274,-1.73333333333332,-5.566666666666663,3.84306477990354e-07,0.039792872724485256,,0.0009977869440134836,0.0025243718694352426,0.21509882142141945,0.32791099594390205,0.550349531848328,0.9701294076167595,0.00185854113542192
2627,5.673536859455847,17.342654792928037,0.0,177.91333333333336,185.60666666666665,5.728146783435605,17.65961198135701,0.0,176.69333333333333,185.68,0.054609923979757724,0.31695718842897236,-1.2200000000000273,0.0733333333333519,5.74568311933157,17.843376749677418,-0.03392278300560176,72.32666666666667,175.05333333333334,5.487026807963722,17.291298339060933,-0.14659184069512715,127.38,176.20666666666665,-0.25865631136784817,-0.5520784106164847,55.05333333333333,1.1533333333333076,0.0027532628701296418,3.3530013679906965e-10,,0.5737049527418598,0.9666579302348491,2.6462597324222853e-06,2.5018161501379968e-05,0.03157664353080406,0.0490613797860846,0.3341416382038497
2696,6.970685655912071,20.164859707166265,0.0,164.51333333333335,173.6266666666667,6.9952486543867565,20.143649620217538,0.0,161.04000000000002,171.04666666666668,0.02456299847468557,-0.02121008694872728,-3.473333333333329,-2.5800000000000125,7.019887494408566,20.09445578873835,0.05741484230375241,30.879999999999995,176.2133333333333,6.759220758849277,19.866809257448033,-0.1728014456318407,135.52,178.7,-0.26066673555928954,-0.22764653129031842,104.64000000000001,2.486666666666679,0.19379848704199984,0.5298784765339186,,0.07245839323081929,0.06681586798310085,3.271904283545657e-05,0.044346637487013146,7.544177343783357e-05,0.00035906331279832046,0.0016950379630438165
1184,5.418220662745371,18.229523221487405,0.0,192.28,201.13333333333333,5.486929608992296,18.65060488116098,0.0,183.57333333333332,195.47333333333333,0.06870894624692436,0.42108165967357536,-8.706666666666678,-5.659999999999997,5.398773265892786,18.749904739032257,-0.05836582614774486,99.35999999999999,199.38666666666666,5.646468796379621,18.78305179145376,-0.05113595769166581,79.07333333333335,188.11999999999998,0.24769553048683512,0.03314705242150495,-20.286666666666633,-11.26666666666668,0.006591890987637879,0.00013106834546128092,,0.00890331707893671,0.020328009746526984,0.1832455637204249,0.8200508646557348,0.9548651964058408,0.5493460086438047,0.0795531611098446
1551,1.7985156587214122,8.104925388701975,0.0,240.62666666666664,250.04666666666668,1.7905957803085102,8.335705314427297,0.0,243.57999999999998,252.7266666666667,-0.007919878412901982,0.23077992572532224,2.9533333333333474,2.680000000000007,1.8509715582727455,8.03453594288172,-0.040005366189572275,128.68666666666667,250.38666666666668,1.860238835527626,7.877923503462367,-0.018573770030052415,98.18666666666667,248.30666666666667,0.009267277254880524,-0.15661243941935243,-30.5,-2.0800000000000125,0.007195763759662001,3.469722566576591e-10,,0.0012775903637026727,2.3600734114076036e-06,0.8935328775750858,0.24253426719560428,0.559045793455009,0.47100675903613454,0.3446773400821316
825,4.181429367914253,13.999302634536487,0.0,186.86666666666667,197.87333333333333,4.184747085453079,14.15906684058309,0.0,186.69333333333333,198.02666666666664,0.003317717538825704,0.1597642060466029,-0.17333333333334622,0.15333333333330756,4.185031277723389,14.259154014516128,-0.03941137239307987,108.11333333333334,192.23333333333332,4.127825653702979,13.95952746924731,-0.03711501831475472,96.83333333333334,191.56666666666666,-0.057205624020409296,-0.2996265452688167,-11.280000000000001,-0.6666666666666572,0.7611900146544713,0.001499749944321312,,0.9228597181638671,0.8910894225680945,0.1355377526706206,0.0005753339464309655,0.9422503901669685,0.7159548393714071,0.36371027773757847
1516,2.707757861123679,12.507110467476002,0.0,240.48666666666668,247.00666666666672,2.7258432851863335,12.970422491299507,0.0,240.85333333333332,247.98666666666662,0.018085424062654454,0.4633120238235051,0.3666666666666458,0.9799999999999045,2.677606868008641,12.971889407526882,-0.05464739319287186,131.4066666666667,249.3,2.6914145814207595,12.664920839913979,-0.06835327479213807,105.34,242.90666666666667,0.013807713412118616,-0.3069685676129037,-26.06666666666669,-6.393333333333345,0.19778564296526677,0.0011563766088231629,,0.6807755966707028,0.4285997788719358,0.7749122576621142,0.06590861476397834,0.7564135555631487,0.4174253062932918,0.003606624393712678
1734,1.8556145026609143,9.304680781890667,0.0,251.9,259.4333333333334,1.9572369939854433,9.529407495859294,0.0,246.32,254.3933333333333,0.10162249132452894,0.22472671396862687,-5.5800000000000125,-5.040000000000106,1.8528672749982262,9.376418435548388,-0.06444812592955775,119.6266666666667,260.6933333333333,1.8535097662696998,9.109609985863012,-0.028401794986115513,121.8,257.7066666666666,0.0006424912714735331,-0.2668084496853762,2.1733333333333036,-2.9866666666667356,3.5830780862070127e-07,6.597320239219414e-05,,0.0015852294189472773,0.0016271511547018955,0.9917277827344007,0.0835560677801782,0.3892969018117236,0.9588644961664715,0.03040304738326539
