cci_lake_id,obs_mean,obs_summer_mean,obs_warmest_mean,obs_coldest_mean,obs_ice_duration,obs_cloud_mean,obs_cloud_summer_mean,obs_cloud_warmest_mean,obs_cloud_coldest_mean
151,7.743277056535316,0.0036235121540173043,20.53623655097523,-0.00034179687497720013,155.28571428571428,10.187741923659678,-0.0003345410028864482,20.57076719555583,-0.00034179687497720013
145,4.389206836963505,0.21000583558868707,12.198489217819501,0.007217796626126501,149.14285714285714,4.231862168522818,0.22211484478944984,12.210027510096094,0.012662657704825796
194,20.291282056777824,11.597179582775347,29.934167625985896,10.727170333237291,0.0,20.841460451030574,11.535884846793476,29.903970823862718,10.700137219973145
26,10.713013723299662,0.3205342548608805,24.526595525746487,-0.00018518373719958133,102.80952380952381,13.205666718636031,0.3168520579988861,24.446593981456722,3.139835867633762e-05
62,4.315572834057531,0.051714261196104366,12.903347376494791,-0.00015491983192874,169.61904761904762,4.478894158858368,0.05804344731588362,13.172907293714935,-0.00023810688372156167
114,23.37856041627677,18.677010104566076,28.391512189006683,17.371480751918504,0.0,22.865595335907138,18.494153942835613,28.59088599214859,17.15493022730538
6,11.244808172236754,3.3644160672458967,24.65910371818486,0.9005681638768002,34.80952380952381,14.76075422287236,3.2598002748916217,24.711770572996503,0.7845866865041528
100000004,9.533866646910504,5.289018419053842,15.288974156846063,4.415002217831311,0.0,9.375944407393318,5.325187692353241,15.50240100678945,4.271748832996763
164651,9.040307351476702,3.7447525742396026,15.616598146884293,2.9142728748400053,6.666666666666667,8.930274496722609,3.529682885124595,16.30207895484133,2.5715624486568314
18089,9.013404003219595,3.9960594230927216,15.331759490257138,3.2038779973754883,3.0476190476190474,8.397605402642814,3.740217193220053,15.666345709701986,2.8598361392801097
7840,17.195279903527943,11.214112363674484,22.37170528268318,10.41398701216099,0.0,16.048315220056,11.215722352747155,22.683176314718814,10.407701762006702
8527,10.418316304108645,4.057834849026318,19.33666338180803,2.7957676187597067,1.0,12.085820643166283,3.9818061626497365,19.508555215254326,2.6938689315079
18140,11.684543880469304,5.1956324724115435,20.457291062917115,4.153139692953607,0.0,13.32678119510417,5.058111086997794,20.476588487026756,4.147297403785351
3566,15.94483316169519,8.900109184553695,24.471260773384838,8.022173167663974,0.0,17.73246366231018,8.855100639305329,24.459304950400753,8.0028124932478
4947,9.013404003219595,3.9960594230927216,15.331759490257138,3.2038779973754883,3.0476190476190474,8.592555836600644,3.701584864852134,15.743580446413906,2.8911092518498864
10694,18.06564168975647,11.814452843899748,23.502709880988977,11.01946566904503,0.0,16.838269523758026,11.79630216185947,23.852950690142038,11.01358346048784
4953,21.295901890704574,21.13986363216795,22.117971776886456,20.53230423141643,0.0,21.211858931685843,21.144624872628043,22.118774681311375,20.493781242027676
300011902,3.3960004339296397,0.003224661537922803,11.172605110310023,-0.00010988990545109181,191.23809523809524,3.597669582458949,0.0032077211569084777,11.552180591481132,-0.0002982216392482406
300013112,7.485582381484326,17.247066020241625,18.86796346050134,0.00904058754159103,126.0952380952381,10.826292922512076,18.24526799278804,19.825310561581404,0.011110693127470673
300013166,7.882929066190118,17.87659888461677,19.432773142240247,0.003837453018891089,124.14285714285714,11.608367437208353,18.80935709874421,20.174255408502557,0.003014429031880174
300013263,7.378700673668267,17.292193495314095,18.949000389182483,0.012744862936875693,124.14285714285714,10.768464297676031,18.016286042042292,19.63899880183729,0.009101637582952198
300013921,8.429272456129778,16.82479984429561,18.52850744010119,0.4507288993434278,50.285714285714285,10.315877823587913,17.6155885047741,19.001550618347704,0.34318893710865
300013969,5.463697538081611,12.893754665830226,14.905348257132232,-0.00034179687497720013,147.8095238095238,7.344651475095757,13.606921866780919,15.261650646096598,-0.00034179687497720013
300014167,11.272998713618124,19.5941129477128,20.894237894701853,2.4729817287179676,5.857142857142857,13.413898292235578,19.990657556009506,21.12268306971493,2.456127579724065
300014434,9.473917310044147,18.465801310358277,19.48401293815619,0.40590126959685613,53.666666666666664,11.294766195612379,18.86444260150639,19.56070575699592,0.33776407913517836
300014950,17.244969215666632,9.981318154582484,25.669322606568727,9.145311933193332,0.0,18.570568808824184,9.986842256173965,25.62106336552815,9.152747574147677
300015969,19.766322729847655,19.263085015417403,20.385366817731388,19.052965220242868,0.0,19.608203753691665,19.243207616339006,20.375472964078284,19.052666224817965
300016011,19.88505714885676,18.088553749108193,21.430212717649482,17.702815790171538,0.0,20.13239042602825,18.111515998840357,21.41344494723637,17.72069361049484
300016040,25.333339779163698,22.812894131635044,27.471610322162842,22.204921652887002,0.0,25.49756505172426,22.682732160735384,27.624593241249947,22.097198483829885
300016145,19.945806974786535,15.965416594255894,23.46923303241286,15.37830328992621,0.0,18.316449165225166,15.988642552454275,23.623964099267624,15.378669082442858
300016238,17.449405021410538,13.087166842071685,21.417883657305687,12.518012037926699,0.0,16.22754160988901,13.109720511582456,21.690140265214996,12.505372247169062
300016306,22.20020731263244,18.96332890080783,25.715438352340293,18.420581954745124,0.0,21.650679235401295,19.10445799074518,25.826329524758627,18.54933996500818
300016320,21.942018803593033,18.45316958540547,25.629754663069214,17.925021859305428,0.0,21.407829192693335,18.53425625803621,25.624762793878713,17.999230479250667
300016455,17.811735158065947,12.735949650068193,22.79709409942177,12.037902493152448,0.0,16.826830732242847,12.645455026170572,22.98520840401854,12.016095074106548
100000003,16.057383142587035,11.714102685865905,21.073838255684414,11.16318414852823,0.0,16.598745597969977,11.680294863882153,21.09351857496113,11.14550837455284
300001518,25.147468622307965,27.26244553236243,28.39880324417589,19.47784917353522,0.0,23.306186680090935,28.248715348271624,28.919717335743062,19.418799926923853
300012051,3.917293417158487,9.218487509470162,12.16174488526643,-0.00034179687497720013,171.38095238095238,4.393321338523369,9.578830351539693,12.27717262679412,-0.00034179687497720013
300013184,8.119735027157418,17.44666753259507,19.09301279090458,0.09544259773057513,82.52380952380952,10.548062204836455,18.234727216300495,19.75553754023063,0.11626787236129928
300013193,7.378700673668267,17.292193495314095,18.949000389182483,0.012744862936875693,124.14285714285714,11.195888075111192,17.9929419136657,19.525442453768367,0.009101637582952198
300013241,9.112906172262678,16.75317078360184,18.08731692703099,1.2147777127358843,29.666666666666668,10.627918637993893,16.942064342300572,18.376569602165734,1.289222282213336
300013306,7.9827215147453865,17.8788806527627,19.387028511947182,0.02089234726649814,113.57142857142857,11.64048186222039,18.731831816581344,20.085924826601165,0.05895991465944992
300013443,9.470785964234736,4.416570362839267,15.833294999271905,3.557162008628352,3.1904761904761907,8.703419638910969,4.102694692090881,16.316104800918673,3.233146646155575
300014052,5.572729509926447,12.174384334253581,14.735070837893025,0.018365247000796697,128.52380952380952,7.08535988265114,12.752359248609494,14.842613398610773,0.016251697232638047
300015923,24.60167523060403,24.105405025534854,25.432921578400315,23.57625969984226,0.0,24.61645999844652,24.209074314799157,25.469453593494606,23.585529915051325
300016137,21.712740967761764,18.047510390877335,24.90650197154909,17.4498524794259,0.0,20.296954341970363,18.104384563815234,24.704866459152647,17.456215117508062
300010381,21.60297599470861,26.678625941381423,27.432619903542033,15.368089408731299,0.0,21.519595768859524,26.422884214551853,27.284780410095237,15.14450157890785
300013746,8.729763615478513,17.73758497817343,19.058916520071367,0.32468093022971756,58.285714285714285,10.872745981480042,18.504234180342703,19.891564153517155,0.2943257086303304
300014723,17.0621641948303,10.03034594988844,25.34476391748675,9.038136214221542,0.0,19.029612174813924,10.015034015109935,25.355862558573243,8.955492893430094
300015220,20.71839093776128,26.796645549052116,27.792239098728217,12.789677022600463,0.0,22.21348327997337,27.08708610607602,27.840426284393295,12.576787052267584
