cci_lake_id,a2w_mean,a2w_warmest_mean,a2w_coldest_mean,a2w_ice_days_0,a2w_ice_days_076,a2w_cloud_mean,a2w_cloud_warmest_mean,a2w_cloud_coldest_mean,a2w_cloud_ice_days_0,a2w_cloud_ice_days_076,a2w_diff_mean,a2w_diff_warmest_mean,a2w_diff_ice_days_0,a2w_diff_ice_days_076,lstm_mean,lstm_warmest_mean,lstm_coldest_mean,lstm_ice_days_0,lstm_ice_days_076,lstm_cloud_mean,lstm_cloud_warmest_mean,lstm_cloud_coldest_mean,lstm_cloud_ice_days_0,lstm_cloud_ice_days_076,lstm_diff_mean,lstm_diff_warmest_mean,lstm_diff_ice_days_0,lstm_diff_ice_days_076,a2w_pval_mean,a2w_pval_warmest_mean,a2w_pval_coldest_mean,a2w_pval_ice_days_0,a2w_pval_ice_days_076,lstm_pval_mean,lstm_pval_warmest_mean,lstm_pval_coldest_mean,lstm_pval_ice_days_0,lstm_pval_ice_days_076
1323,2.053267059965827,8.201288923158296,0.0,228.7,238.06666666666666,2.0247101556733313,7.973578069471924,0.0,226.0,236.75,-0.028556904292495577,-0.22771085368637234,-2.6999999999999886,-1.3166666666666629,2.191894027753033,8.662525369826163,-0.06751124069448873,118.53333333333335,231.68333333333334,2.163167479680174,8.576365736168459,-0.07119658715902225,118.33333333333333,233.35000000000005,-0.028726548072859348,-0.0861596336577044,-0.20000000000001705,1.666666666666714,2.1820661698510324e-05,4.3689347198825195e-06,,0.0013870713096406522,0.003316795272420116,0.4474281501275502,0.4224858655274366,0.9179570023405887,0.9948847799884172,0.20597900340686345
1432,3.5925433474999275,12.050841022819208,0.0,197.65000000000003,205.75,3.562983802098985,11.742573473877133,0.0,193.50000000000003,202.55,-0.029559545400942522,-0.30826754894207475,-4.150000000000006,-3.1999999999999886,3.8995970310839376,12.399516208870967,0.014903254583704414,43.25000000000001,202.28333333333333,3.7803279960144858,12.161435836989247,-0.1364940697583115,90.68333333333334,199.75,-0.11926903506945186,-0.23808037188172015,47.43333333333333,-2.5333333333333314,0.0016914222040514454,7.433741810536021e-10,,1.2372039877914565e-06,9.250946810789048e-06,0.08740747283342831,0.12449962724537125,0.035485401147822365,0.02461859034130348,0.262119660927001
1534,3.295669190196514,12.284455684668595,0.0,215.95,223.1,3.2031046490641657,11.817466952082821,0.0,213.25,221.16666666666666,-0.09256454113234813,-0.466988732585774,-2.6999999999999886,-1.9333333333333371,3.539379420340193,13.062226958333335,-0.04057757229915488,92.96666666666667,215.26666666666665,3.490163795463618,12.955885868548387,-0.07271235054109318,86.81666666666668,214.43333333333334,-0.04921562487657516,-0.10634108978494794,-6.1499999999999915,-0.8333333333333144,4.907399994565267e-07,1.818144922830529e-09,,0.0013556298838249582,0.017412220206614776,0.3401828771551185,0.26797025291628235,0.5511010034251961,0.8385745883649778,0.6277404414602521
1807,2.639825648106994,9.958823443064762,0.0,222.4333333333333,230.4666666666667,2.605959662009159,9.781269074160068,0.0,219.71666666666664,229.10000000000005,-0.03386598609783498,-0.17755436890469412,-2.7166666666666686,-1.3666666666666458,2.773477803088801,10.762948105207885,-0.050176000677015345,86.81666666666666,218.58333333333334,2.756058133929773,10.715814230150537,-0.08940052616446689,109.58333333333333,218.16666666666666,-0.01741966915902804,-0.04713387505734801,22.766666666666666,-0.4166666666666856,0.013275022962857362,0.0007447218024487154,,0.07311028423958221,0.24251455716797884,0.6980895160437639,0.5374576853153864,0.20769846612166948,0.397384859151915,0.884571479297205
354,2.024587268755004,8.294664653033871,0.0,229.86666666666665,239.1,2.003542570858158,8.180616411341191,0.0,229.45,239.1,-0.021044697896845932,-0.11404824169268046,-0.4166666666666572,0.0,2.142720721990511,8.604884624241937,-0.05423614786214463,113.71666666666667,229.06666666666666,2.1222609803015535,8.492267379250896,-0.07734247087303192,98.05,227.7166666666667,-0.02045974168895759,-0.11261724499104098,-15.666666666666671,-1.349999999999966,0.016935073273120226,0.0011752969521481242,,0.6237216190040124,1.0,0.6799751698821042,0.25923602692452585,0.7317424383710955,0.6108619506339379,0.37020780625588856
708,17.981981154978318,29.80411344545346,5.1549951112018,0.25,1.0333333333333332,18.164778005263276,29.965209812068053,5.459944954784485,0.08333333333333333,0.4499999999999999,0.18279685028495862,0.16109636661459348,-0.16666666666666669,-0.5833333333333333,18.1143585908398,29.92377332580645,5.233177252438556,0.0,0.0,17.733026503356456,29.787646932258063,5.235963585844085,0.05,0.06666666666666667,-0.3813320874833437,-0.13612639354838763,0.05,0.06666666666666667,6.474888433392118e-05,0.05913308041424357,0.014814750173691446,0.2249755792234933,0.06939827871938144,4.8889554601235846e-05,0.1553290092752114,0.9828323433494519,0.1768796480794003,0.087174126628743
924,1.8237469155166433,8.786833603829795,0.0,255.58333333333334,262.96666666666664,1.8704963388891653,8.946968089846875,0.0,247.76666666666665,258.6333333333333,0.04674942337252208,0.16013448601708014,-7.816666666666691,-4.333333333333314,2.062607315519037,9.172969235129033,-0.12522427059988978,131.83333333333331,247.50000000000006,2.1791690852578673,9.247418431155912,-0.03803247053099677,79.73333333333333,248.7,0.11656176973883037,0.0744491960268796,-52.09999999999998,1.1999999999999318,0.004855475013523339,0.012065466804537264,,4.528135859140557e-05,0.0033167223816429245,0.10732069668232493,0.6505510134985532,0.16331903603436757,0.05424871700976723,0.8941920556010905
1557,5.090395920039898,15.400994905341372,0.0,173.33333333333331,181.25,5.080888495446432,15.199766480265627,0.0,169.63333333333335,178.91666666666666,-0.00950742459346543,-0.20122842507574568,-3.69999999999996,-2.333333333333343,5.432782765673897,15.991285991666667,0.005455336457361326,40.983333333333334,165.76666666666668,5.376116416412364,15.921060151881722,-0.0709958491013895,68.04999999999998,168.85000000000002,-0.056666349261533355,-0.07022583978494445,27.06666666666665,3.083333333333343,0.1987722713983553,2.9184850803361896e-05,,5.409578883696964e-07,7.719723446310026e-06,0.3223232629464339,0.4558614893672187,0.09050459219442714,0.21366316761624862,0.16614907445402774
755,3.6247672966264117,11.904768735050196,0.0,197.20000000000002,204.83333333333331,3.5751192971614634,11.570015448845783,0.0,194.3,202.3,-0.049647999464948356,-0.33475328620441225,-2.9000000000000057,-2.533333333333303,3.883907488192462,12.771462567007168,-0.010514146532062356,52.466666666666676,180.1,3.8678747573506085,12.757277197849465,-0.019033198130971377,51.983333333333334,179.21666666666667,-0.016032730841853304,-0.014185369157702965,-0.4833333333333414,-0.8833333333333258,2.6478481106900182e-08,4.484380985878386e-09,,0.000687922004099982,0.0007298873409570444,0.706964050743186,0.8628049900105341,0.7825599441649833,0.9813853848741099,0.5748783838634506
1096,0.8083793897438303,4.713856190210323,0.0,270.3,281.76666666666665,0.8131796466561273,4.809969406464814,0.0,270.25,282.7,0.0048002569122970185,0.09611321625449154,-0.05000000000001137,0.9333333333333371,0.8652203975081314,4.85810157288889,-0.03240822446300305,133.11666666666667,278.85,0.7722572908736598,4.318735654596057,-0.046256374059485295,96.65,283.30000000000007,-0.0929631066344716,-0.539365918292833,-36.46666666666667,4.4500000000000455,0.455979621097515,0.03297261200526475,,0.9485536233825151,0.31908179156283245,0.0010328968889545384,1.5249540475791588e-05,0.5329580399099333,0.22906481816627997,0.020282055110591418
1658,14.33347460359919,27.018503905089897,0.8441041531936498,14.1,33.06666666666667,14.282983374129596,26.79979692312769,0.9234014043204837,8.433333333333334,28.883333333333333,-0.050491229469592724,-0.21870698196220673,-5.666666666666666,-4.183333333333337,14.81717103632804,27.748666793010756,1.2912690326698253,1.0,11.816666666666666,14.510347290708632,27.501639596774197,1.0404832168103086,3.383333333333333,19.183333333333334,-0.3068237456194076,-0.24702719623655867,2.383333333333333,7.366666666666667,0.3070579816727775,0.020073631203642254,0.36653097858488337,0.19683289353886596,0.2604854579742537,0.0003814670481161346,0.013960957431042004,0.03920187065891839,0.03414814739344516,0.015094775376296733
990,16.70947302727768,28.699762511810416,3.8628038691156616,3.4333333333333327,5.4833333333333325,16.79264606511522,28.820024805200983,3.9416708267697835,2.8833333333333333,4.716666666666667,0.08317303783753971,0.12026229339056727,-0.5499999999999994,-0.7666666666666657,16.749728235702825,28.526958943010754,3.6736308744510593,3.2166666666666663,7.8,16.44278150236559,28.578293779032258,3.2139091614035755,4.033333333333333,8.8,-0.30694673333723443,0.05133483602150335,0.8166666666666669,1.0000000000000009,0.0049704055892974336,0.05614480214588847,0.3162786631685971,0.11462586685431868,0.09942204539485183,3.5405042771724563e-06,0.3627485070708546,1.86120349690137e-07,0.08792921005343372,0.013241896895385859
1066,3.77472525437454,12.626842339777673,0.0,197.41666666666669,205.55,3.7731723703521225,12.435162021713769,0.0,192.0,201.63333333333335,-0.001552884022417711,-0.19168031806390395,-5.416666666666686,-3.916666666666657,4.06853629334078,13.128335720698924,-0.050532646412647694,104.45000000000002,201.13333333333333,4.078548445888076,12.908765002956988,-0.09371636765763594,88.2,196.75,0.01001215254729626,-0.21957071774193615,-16.250000000000014,-4.383333333333326,0.8792409916499939,8.09684246441957e-05,,1.759340026130999e-06,2.8168154501917172e-06,0.8076219840924792,0.011129239855714613,0.5139982639319745,0.5386487539658436,0.04632200307030404
1785,5.669964912202481,16.275353553399377,0.0,159.68333333333334,169.48333333333332,5.623894932179748,16.210718897120966,0.0,159.78333333333333,170.46666666666667,-0.046069980022733326,-0.06463465627841103,0.09999999999999432,0.9833333333333485,5.824018886063661,16.921504827419355,-0.06020444610411117,73.4,161.9333333333333,5.844867969627581,16.762718303763442,-0.011900365706197786,67.96666666666667,159.46666666666667,0.020849083563919457,-0.1587865236559125,-5.433333333333337,-2.46666666666664,1.9920199592932897e-07,0.006923333418910562,,0.8534758800376555,0.07215806163330526,0.6696821120513149,0.07013428087931557,0.3486352458542521,0.8480132899082161,0.10569387103357755
1063,5.893069149584228,19.232755482569488,0.0,194.3,200.90000000000003,5.856495121859348,19.00264652714158,0.0,189.61666666666667,197.88333333333335,-0.036574027724880054,-0.23010895542790877,-4.683333333333337,-3.01666666666668,6.099771575172639,19.765984559946236,-0.011396318375423247,79.75,190.21666666666667,5.990704512123541,19.52263070806452,-0.027607982389566226,64.0,188.86666666666665,-0.10906706304909797,-0.243353851881718,-15.75,-1.3500000000000227,0.0008970585408041582,0.00022190309590467832,,0.0028661124062601476,0.0008071608136805048,0.05836939092289194,0.041445780701132647,0.7279790420476451,0.6057035788810574,0.46758849762383436
539,18.471482348238816,30.197982312926904,5.686703094339565,0.0,0.03333333333333333,18.756165216464975,30.442530819468296,6.052406083878552,0.0,0.0,0.2846828682261595,0.24454850654139193,0.0,-0.03333333333333333,18.58039488495664,30.161223694086022,5.555835949727344,0.0,0.0,18.401579904806024,30.09257651451613,5.918327370721967,0.0,0.0,-0.1788149801506158,-0.06864717956989352,0.0,0.0,9.567931665886158e-07,0.008718044426699954,1.900948684631669e-05,,0.1509504521842674,0.07467291451889477,0.4946022029030227,0.037796032774312455,,
596,15.829788717764155,27.46805984792776,3.159381127947221,0.6833333333333332,2.333333333333333,15.884602714035305,27.627799090310077,3.223262196180891,0.06666666666666667,1.9166666666666667,0.054813996271150245,0.15973924238231874,-0.6166666666666666,-0.4166666666666663,15.993437125213006,27.83782895483871,3.0034547954462365,0.2333333333333333,3.65,15.591115156353766,27.570545894086024,2.9052795871348693,0.5166666666666667,3.5666666666666664,-0.40232196885924054,-0.2672830607526855,0.28333333333333344,-0.08333333333333348,0.009590373668153206,0.006728866169550148,0.15204446086434176,3.4545105040151845e-05,0.05411518356856662,1.7891735571668562e-06,0.01688208471180882,0.3334025513042739,0.06492796778135013,0.88096509039178
1044,1.5811242128709047,7.226815262066367,0.0,251.0,259.41666666666663,1.5657288832180354,7.1430578427186076,0.0,249.75,259.09999999999997,-0.015395329652869272,-0.08375741934775949,-1.25,-0.3166666666666629,1.7658384984289248,7.957750563980286,-0.000681665178075839,69.21666666666665,250.11666666666665,1.7263152835725062,7.614945414999999,-0.02126544533752755,72.38333333333334,248.58333333333334,-0.03952321485641863,-0.342805148980287,3.1666666666666856,-1.533333333333303,0.056898898677362746,0.04910185129738399,,0.08374960428080537,0.43201479682829924,0.2387447514945919,0.023268704883169934,0.47566127382344336,0.9086886057665604,0.40348202600122873
609,1.7737669979325683,8.735688808649028,0.0,259.93333333333334,266.46666666666664,1.8090296586342784,9.141290835396365,0.0,254.96666666666664,264.3333333333333,0.035262660701710136,0.4056020267473368,-4.966666666666697,-2.1333333333333258,2.014100213720858,9.211741331964157,-0.016724265947417705,69.30000000000001,259.1,2.0387366219316836,9.135281126413977,-0.006974990365420992,83.0,258.76666666666665,0.02463640821082569,-0.0764602055501804,13.699999999999989,-0.33333333333337123,0.09287754907479662,2.528174060065142e-05,,0.0021649421037138674,0.012970267143012146,0.5645916514244986,0.5289563359167583,0.562544286893579,0.643877729880973,0.8341916591292196
