cci_lake_id,a2w_t95,a2w_median,a2w_t05,a2w_tmax,a2w_cloud_t95,a2w_cloud_median,a2w_cloud_t05,a2w_cloud_tmax,lstm_t95,lstm_median,lstm_t05,lstm_tmax,lstm_cloud_t95,lstm_cloud_median,lstm_cloud_t05,lstm_cloud_tmax
303,0.0,0.18156936146460217,17.62181316446853,19.317427417907957,0.0,0.2619246692328647,17.540768199113753,19.2611157225853,-0.06971290500065001,0.4795220329,18.000406017999996,19.794270184999995,-0.08432927025959998,0.5325532836,18.023416502,19.605929747142863
299,0.0,0.0,17.301138858584284,19.369987617929198,0.0,0.000514626218884049,17.063761894511362,19.099219421243156,-0.07394725598679999,0.22532505517,17.766544602,19.358619690714285,-0.083860656794,0.27007905705,17.754462112,19.263586342142855
423,0.0,4.8378794921833865,20.582975271023408,22.741867535184923,0.0,4.898490511180115,20.62169421363834,22.757281960129646,-0.0252648086485,4.816520671999999,20.836327523999994,22.863710162142855,-0.04263868238656,4.901821764999999,20.892149911999994,22.751743974285713
667,0.0,0.0,10.255262154523392,12.810737766707414,0.0,0.0,10.206273895283745,12.760919893747381,-0.11033604109399997,0.037458269507,10.789946193999997,12.736720684999998,-0.13184052947180003,0.051752631555,10.707052325,12.608931951785717
326,0.0,0.2828757814219466,16.88201824751814,18.30105267950681,0.0,0.29154209651193486,16.776113708756508,18.16633702034621,-0.065132930589,0.6416205301,17.272499999999994,18.772738235000002,-0.07612754168999998,0.6279190316000001,17.252692484,18.627036757857145
728,0.0,0.3731142646269669,19.110359958494083,21.674439621361103,0.0,0.5745521474608362,19.09856081436538,21.800837642615374,-0.047818268807000006,0.7735201816999999,19.187655369999998,21.378049303571434,-0.056533663661139995,0.7482924329999999,19.183758985999997,21.27027370714286
149,0.0,0.0,8.50340711758514,9.709245491789666,0.0,0.0,8.50566460533549,9.729178664000223,-0.11284148953359999,0.035630991404899996,8.601158205999996,9.585511219142857,-0.11376249955543999,0.036393881992,8.610105198999998,9.576935863785714
225,0.0,0.24738100757377668,19.597236741156916,21.70669549026194,0.0,0.465556451443437,19.36360842107881,21.438945168531035,-0.07214525019419998,0.8407734212000001,20.102267129999994,22.50188666357143,-0.08867446041299999,0.8618290312000001,20.048848764,22.19272713071429
558,0.0,3.0231997639369395,19.232999270871236,20.97201609821306,0.0,3.213745329595714,19.035330171852973,20.833174382141127,-0.06966002079579998,3.4377094770000003,19.859683118,21.79647201428571,-0.0762582255676,3.4896778869999996,19.873823624,21.653065997857144
420,0.0,0.0,13.29948301261383,14.307523989461092,0.0,0.0,13.176449850278185,14.211954921050154,-0.1031535830094,0.12887999513,14.102738669999997,15.545796561428569,-0.10607923967599998,0.16653071614999998,14.093188621999998,15.498447772142859
281,0.0,0.42573736372011434,18.223466690675174,19.91517376583848,0.0,0.533967068049916,18.253728111441678,20.118282959964738,-0.06791923503500001,0.321228333,18.261431165999998,19.672896847142855,-0.07837322430218001,0.32789266640000003,18.264649359999993,19.6692833
540,0.0,0.0,13.860734540094152,17.855029091367467,0.0,0.0,13.895033843475336,18.084664453688482,-0.11817544867999999,0.0370043660838,14.494510293999998,16.574745334642856,-0.140339313548,0.04732944968819999,14.453376582999995,16.347252013571428
646,0.0,0.14916152893147905,17.837236248937447,19.475953150095247,0.0,0.19507106712808056,17.69387089163567,19.291143811237262,-0.0678046771,0.6396698892,18.34193292,20.209248224285712,-0.07941772753799999,0.6604995029,18.369012513999998,20.085740545000004
323,0.0,0.011246332046333192,16.74190275522973,18.428476236928454,0.0,0.003989197449598429,16.66822337675224,18.344896404348265,-0.08296430284247998,0.22189443122,17.081413285999997,18.785097693571426,-0.080118686704,0.22606267235999997,17.05210554,18.622254174285718
400,0.0,0.0,15.334868712364447,18.979509663801842,0.0,0.0,15.306230203235415,19.10538365096646,-0.10045117817759999,0.05839623007499999,15.758882894,17.95452748642857,-0.12765929153399996,0.06883329136699999,15.741933284999995,17.656998331785715
730,0.0,2.1767808098524815,18.115131964001773,19.587283366677504,0.0,2.448136618935578,17.88561040985393,19.379901582034098,-0.07453843966200001,2.503823458,19.136913843999995,21.25770057,-0.07713642513,2.491075104,19.033037937999996,20.933479817142857
409,0.0,1.331178781882105,14.921210310273947,15.845720396544818,0.0,1.6030736470000972,14.758175199819494,15.668214488772783,-0.08195579611800001,2.1300802920000006,15.962157168000001,17.357667433214285,-0.08559524071509,2.123910659,15.924343040000002,17.12747239607143
508,0.0,1.3253319608326672,17.19165499875477,18.972103342304543,0.0,1.3664542495333072,17.148220503176823,18.997162390691805,-0.05314465335781421,0.8934255600000001,17.256964158000002,18.742950089285713,-0.05188857363049999,0.8550467260999999,17.218504233999997,18.548780405
127,0.0,0.5001813905662084,14.731090290235592,15.67853588985038,0.0,0.7889511722139201,14.505583245879675,15.432243258470134,-0.0782197617564,1.2439383538999997,15.486535000999998,16.66751590428571,-0.08457561301119997,1.1871777800999999,15.430011134999997,16.451859389642856
426,0.0,0.0,14.443454466571428,18.571346791545647,0.0,0.0,14.434978961821114,18.68692349498218,-0.11363526943683996,0.04567489381299999,15.235864714999998,17.674286672500003,-0.13422875788199998,0.049377629875999994,15.149178788999993,17.368629970714288
28,0.0,0.0,15.266045881618838,16.739369713482336,0.0,0.0,15.11438718096128,16.574454907060026,-0.077003058315312,0.13902638176999996,15.622808018999997,17.127214337857144,-0.09015239959519997,0.16979322173,15.638137397000001,16.941925229642855
38,0.0,2.7666659002261236,16.580856211965568,17.8114186396589,0.0,2.9964749355637554,16.34513961082615,17.434971743759284,-0.077146379385,3.2531210429999997,17.306947464,18.38434818785714,-0.07583558750839998,3.274767525,17.226322324,18.160948767857143
465,0.0,0.0,15.930094757114999,18.764721521247065,0.0,0.0,15.882427103219392,18.76235352721807,-0.10110778197279999,0.11105609651000002,16.024940813999997,17.848594679285714,-0.12705938824239998,0.12984010458,15.975478495000003,17.865867879285716
236,0.0,6.429625180223713,21.035791803655652,22.805500912846714,0.0,6.473931048121193,21.00867509865572,22.781368380415117,-0.0301150570884,6.345986301,21.470737512,22.901416469285714,-0.038682794561764,6.381070890000001,21.487244347999994,22.832114610714285
351,0.0,1.9862330697782575,20.233487561041194,22.59289761338573,0.0,2.249264564803111,20.11812993315978,22.44460978925695,-0.049398632884919996,2.1499069989999997,20.570952201999997,23.10822870357143,-0.06004508300391999,2.1659208000000003,20.574959775999996,22.89970699
147,0.0,0.35306590789963693,16.587305464432376,18.18126702003618,0.0,0.44246261938647974,16.530299275054183,18.14877311346838,-0.0553434878471,0.425560678,16.701027307999997,17.965132016428573,-0.061857667758,0.43325607760000007,16.630392241999992,17.710658887857143
198,0.0,4.569598480597111,19.13955778839886,20.92451173168784,0.0,4.625020622631091,19.136573533396845,20.956473961058418,-0.038080636920379995,4.4900940259999995,19.562183899999997,21.12121432357143,-0.04604715621075999,4.546362101,19.546524364,21.027373245
125,0.0,0.0,18.036111880987963,20.458480737535552,0.0,0.0,17.931287014202393,20.357552800136578,-0.06791493217502,0.17436664556,18.351623873999998,20.02337013642857,-0.0824951943418,0.20227187118,18.302896451999995,19.880981837857142
100,0.0,0.0,15.53861618761042,18.085001850076672,0.0,0.0,15.45134055131723,17.998339041847135,-0.09379195942999999,0.11348427518,15.717273190999999,17.42802429357143,-0.10643853999739998,0.13645087253,15.717705543999998,17.501540677142856
222,0.0,0.2868611342309347,17.44001520975188,19.046848795497358,0.0,0.3701076896075085,17.36873017537798,19.044824339265567,-0.0718882914282,0.5180742507999999,17.711336699999993,19.369836237857143,-0.0808071517176,0.5015788046,17.667596357999997,19.21267633357143
57,0.0,0.29174792577298697,19.612206074582936,21.740690707588804,0.0,0.41299687426245946,19.442367801230315,21.534069825478618,-0.07214525019419998,0.8407734212000001,20.102267129999994,22.50188666357143,-0.079499356246,0.8237112204,20.112009761999996,22.363727367142857
316,0.0,0.0014868789326721759,14.468442900765629,15.530873832371066,0.0,0.00439859110384788,14.366694939183812,15.447752663599802,-0.0882033797318,0.30930688856,15.277826740999997,16.776217865714287,-0.0972019722528,0.3685256177999999,15.286965087999997,16.67760464107143
31,0.0,0.7627329003374906,20.29359163487879,22.71443335931446,0.0,1.0857608662739462,20.2296810187006,22.737361227451316,-0.0558567074918,1.2203276189999999,20.647146405999997,23.40030908214286,-0.07104120625219999,1.195476652,20.631453045999997,23.203286202857143
158,0.0,1.8087304994888966,17.994889113724167,19.767647191265453,0.0,1.948021589712256,17.930911087575673,19.63871854215157,-0.041905911489599997,1.935994509,18.194823516,19.62662824857143,-0.05375345039659999,1.9502786859999999,18.214315329999998,19.535327550714285
37,0.0,2.7997779653959407,20.60518057210641,22.829257429561416,0.0,2.9420895737723542,20.526573516010465,22.71268862728652,-0.056281769673280004,2.8606518579999993,21.069727929999996,23.255519062857132,-0.0631837872596,2.9016802329999996,21.103154848,23.085311915000002
23,0.0,0.03404908024583864,16.510551799072367,18.023267653722417,0.0,0.044000275445887145,16.191255153705594,17.687852342982218,-0.08183183185099999,0.693505021,16.826324399999997,18.110708295000002,-0.08458417511299998,0.6848559538999999,16.734089461999996,18.04683159642857
9,0.0,0.0,11.046488905551119,11.991810766620137,0.0,0.0,10.925733389118795,11.96513549404531,-0.079532812434,0.0962877441,11.214259229999998,12.052687003571428,-0.08691898213999999,0.11016561752,11.182170639999999,12.038634648571431
13,0.0,0.21068661822017704,19.849627955924447,22.370963914737207,0.0,0.44544128184542314,19.705899906446962,22.2184595968047,-0.062417929650599994,1.0374265921,20.278720537999995,22.90210953785714,-0.07704791531420001,1.0250438802000001,20.29315629,22.884851942142856
11,0.0,0.01514321983146689,15.457644637892265,16.95731982157868,0.0,0.0596474118783861,15.29085527925483,16.84786307746067,-0.064050390412,0.3363367971,15.812740068,17.305797896428572,-0.074666918333,0.3670309889000001,15.779298510999997,17.270252303214285
3150,0.0,3.6730499652310806,9.328018566836061,10.185796112875991,0.0,3.6447351516004307,9.359798987334583,10.215566508258288,-0.009282699556515997,3.846888889,9.408868148999998,10.321630903928572,-0.005975778600099996,3.8563832170000008,9.420987433999997,10.280261151071429
2073,0.0,4.548373171758236,10.547965952050234,11.72237991645355,0.0,4.5571315774893915,10.548697118925354,11.70651399821141,0.018821636256960005,4.684261283,10.893206753,12.472757232142856,0.025662713016340002,4.698863203,10.900004339999995,12.398099930357139
1583,6.542293928923276,11.815902249700448,18.555112923623994,20.021901001599144,6.560837021352504,11.811729448324922,18.46915086047559,19.79892002602032,6.7567623344,11.742854655,18.909648551999997,20.416795817142855,6.755502870800001,11.775653464999998,18.950879754,20.212704764285714
2518,0.0,4.545946498861044,10.552986577593542,11.6675804440381,0.0,4.560078516922403,10.538820068048738,11.621563795085592,0.018821636256960005,4.684261283,10.893206753,12.472757232142856,0.027141622492180006,4.699435297,10.888616140999998,12.410568157142862
962,0.0,4.526080766811319,10.578511200751331,11.762959218929575,0.0,4.547887739428655,10.569090083812107,11.724530818859462,0.018821636256960005,4.684261283,10.893206753,12.472757232142856,0.022604172653400006,4.700014565,10.902398047999998,12.372269353928568
2228,0.0,3.9712605347388408,8.642522353362306,9.655064114837272,0.0,3.9715921661383895,8.65184017700208,9.65717839952989,0.012760388378292006,4.170804207,8.695633891,9.667190131071429,0.01572453495688001,4.18787693,8.71333415,9.619707019285714
831,5.132953670429192,10.426620888617828,16.699625777243103,18.100598576984012,5.126032488655039,10.375930432920434,16.661593855111203,18.034912573731784,5.484112909000001,10.0119273,17.325629053999997,19.02151282214286,5.4969077162,10.022889880000001,17.358581284,18.955757925
1207,5.075530399118525,10.386665639940766,16.77601966369319,18.32230857157509,5.080802256673505,10.345126720071974,16.689280443847196,18.156284218845542,5.484112909000001,10.0119273,17.325629053999997,19.02151282214286,5.497547417599999,10.014785980000001,17.351147515999997,18.974179120000002
1195,0.0,3.960982794184817,9.108507519298085,9.709195586614841,0.0,3.9503146128114888,9.130255373749813,9.71821922574536,5.220508722000743e-05,4.154437623999999,9.264476446999998,10.108845593571429,0.012197448682500008,4.154947709,9.262963783,9.987439297857144
1109,6.52773944766379,11.803160508232384,18.59447027736043,20.06983212337728,6.510460123681538,11.81025797790113,18.56225265223033,19.9461998280247,6.7567623344,11.742854655,18.909648551999997,20.416795817142855,6.7562266626000005,11.79809568,18.939917162,20.192593898571428
416,5.120914807575308,10.411259419595234,16.75152614643362,18.232621760364726,5.1157671047702955,10.35171499066264,16.652560206533693,18.04818876893716,5.484112909000001,10.0119273,17.325629053999997,19.02151282214286,5.500582274400001,10.01957281,17.348496405999995,19.048140697857143
209,3.982872792074586,9.16739371049324,15.110808729107339,16.342856854210574,3.991085765586738,9.10963698227736,15.107628084099103,16.41131855998822,4.1754668829999995,8.7151492,15.805773713999997,17.66536424857143,4.1695206892,8.72519938,15.776491812,17.67750686107143
790,0.0,5.607766316331565,22.49963464610465,23.757608937071236,0.0,5.604227843575236,22.524937141960155,23.78762315259929,-0.0752473069616,5.839909209,22.590758101999995,23.800274485714286,-0.101711764086,5.749588985,22.524569605999996,23.64359236642857
